,Unnamed: 0,premise,text,stance
296,296.0,face masks,Making fucking masks a law.  That’s it.  Seatbelts save lives.  Masks do to!,1
297,297.0,face masks,It's you vs. the virus. The ONLY way to win is to stop it from spreading by depriving it of future hosts. That means staying the fuck home and wearing a damn mask if you MUST leave the house.,1
298,298.0,face masks,"Truly can see ""ignorance is bliss,"" when a Florida woman says I shouldn't wear a mask and to not fear the virus because she doesn't. I don't fear getting the virus but have respect for others and refuse encourage this ignorance. ",1
299,299.0,face masks,"When the virus 1st arrived, I heard get a mask. Went to look for 1 and they were nowhere to be found. I got shamed for trying to buy one. Now I've come to the conclusion that the mask is part of the psyop and not really protection. Now I get shamed for not wearing one.",1
301,301.0,face masks,@keithppereira @JudgeJeanine @DrLindaMD @jeremyphoward @nkagetsu @gretchemaben @KTamirisaMD @ajgunnmd @marklewismd @jkwan_md Omg :clown_face: please #WearAMask,1
302,302.0,face masks,@Dickeys Does @Dickeys require masks at locations or is it a manager discretionary decision ? #MaskUp #SafetyFirst,1
303,303.0,face masks,"Watching idiot parents coming to pick their kids up from Camp Covid… Some poor counselor is having to take temperature checks as they drive up, and these stupid parents still aren’t wearing masks! No wonder!",1
304,304.0,face masks,Don’t burp while wearing a mask. #WearAMask,1
305,305.0,face masks,"@Politidope @1zzyzyx1 BOYCOTT 7-11!  Front Royal is known for non mask wearers. They have a demo derby, tractor pull etc coming up and I know the stands will be filled with peeps not wearing masks. The worst thing is 10 days later those kids go back to school.  #notuntilwearesafe",1
306,306.0,face masks,Taking off your mask is the new taking off your bra when you get home,1
307,307.0,face masks,"LOOK at Victoria right now, how long did it take to make wearing masks compulsory? WHY would you not make it compulsory for NSW right now to avoid what we are witnessing in VIC? #COVID19Vic #covid19australia @ScottMorrisonMP @GladysB @NSWHealth #leadbyexample",1
308,308.0,face masks,"@realDonaldTrump No, we have more cases because you said it was a hoax and no one wants to wear masks. Also teenagers are having large parties because they think they are invincible.",1
309,309.0,face masks,I bet if we went around telling anti-maskers that there was a gay gene spreading through #Covid_19 they’d wear their masks.,1
310,310.0,face masks,@merry123459 Not to mention travel benefits by bringing his family on a Gov't Challenger Jet and not wearing masks whilst Ms. May and Min. Qualtrough did on board. #cdnpoli #IStandWithTrudeau #ScheerStupidity #ByeScheer,1
311,311.0,face masks,"It shouldn't be a news headline that Trump has a mask on during a pandemic. It should have been a bigger headline when he had rallies and meetings without a.mask.
#coronavirus ",1
312,312.0,face masks,"Overheard on my walk this morning:

Female teenager: DAD, put your mask on! Why do I have to keep telling you?!?! [shakes head]

Dad: [embarrassed ] :mask: 

#COVID19",1
313,313.0,face masks,"@tirghrathoir @ResisterSis20 This guy is a pastor?  No church I want to ever go to. He’s a fucking moron. Suggestion: If he or any member of his family EVER needs surgery, the surgeon, anesthetist, nurses, ...should NOT WEAR MASKS!  No way in hell Jesus will let this guy in. #COVIDIOTS",1
314,314.0,face masks,"@thehill Go @Delta 
These stories are too frequent! Mandatory mask requirement AND every airline needs to make it clear to every single passenger there WILL be prosecution with minimum of a $10,000 fine if there’s an incident regarding #Mask. Ppl need to comply w/ rules!",1
315,315.0,face masks,Great job @Delta for having the courage to kick the people who refused to wear masks off your flight!,1
316,316.0,face masks,I don't get why there r folks so against #Masks? China manage to eliminate #COVID19 bc of its strict on masks and isolation. Continue mask-free and going out when issued with stay home notices. And your city/state can nvr end #COVID 1/2 #MasksDontWork,1
317,317.0,face masks,"@JohnCornyn Trying to be a smart ass!!! 
Dr Fauci is the only expert we need!!!
#TrumpDeathToll137K 
#TrumpVirusCatastrophe 
#TrumpGolfsAmericansDie 
",1
318,318.0,face masks,It’s good to see a shift in consumer behavior re: masks when corporations (esp. those that serve non-compliant areas) enact rules. Virtually no masks ~1mo ago at my parent’s local @Walmart. Today? &gt;70% compliance. (Both observations based on my experience.),1
319,319.0,face masks,"@AuthenticVegas @CityOfLasVegas @iheartmindy @realDonaldTrump I have cancer, I do not go out except for blood tests and chemo.  There are people in line at Quest with no mask, even though their sign says ""no entry without a mask"".  I would like to go out, shop, eat in a restaurant, but I am terrified.",1
320,320.0,face masks,@GavinNewsom pls doing an ad campaign on how to wear your mask properly. So many ppl are not. Especially those making an$ handling our food #WearAMask #WearADamnMask,1
321,321.0,face masks,"@InsidersABC @CaseyBriggs From what my Melburnian friends are reporting, the restrictions aren’t working because PEOPLE ARE OUTSIDE WITHOUT MASKS &amp; gathering in groups for picnics &amp; sitting outside restaurants &amp; cafes with their takeaways. #StayHomeSaveLives",1
322,322.0,face masks,I would just like to say to the two young - I am not going to call them men because they don’t deserve it – boys who laughed and called me crazy when I put on a mask as they ran past me on the trail… Good luck boys. #parkcity,1
323,323.0,face masks,"@Jerry_Kersey @JadeIsMad @drdavidsamadi @realDonaldTrump You contracted it with the mask on, because other people aren’t wearing one. Your mask protects them from you. Masks only work if EVERYONE wears one!",1
324,324.0,face masks,@sheenagupta @Theonlyhonest Omg thank you and be careful Dr!! :heart: #WearAMask,1
325,325.0,face masks,@realDonaldTrump With no masks for elementary schools,1
326,326.0,face masks,"@DrEricDing tried outdoor seating in santa cruz ca. unfortunately restaurant cant stop people waiting for a table, hanging out, or coming along a walkway from leaning against their rails too close to diners. plenty of middle school aged kids sans masks #covid ",1
327,327.0,face masks,"My new nightmare in my sleep is not going to jail, is not robbery or falling. My new nightmare is forgetting to wear my mask in public and dying from the coronavirus. Do me a favor, to reduce my anxiety wear a fucking mask or stay at home. Thank you.",1
328,328.0,face masks,@AnaCabrera Why can’t people follow rules and wear a darn mask?! #MaskUp,1
329,329.0,face masks,@KETV Yessssss!! What a powerful and true statement. We need this mask mandate. #Stopthespread,1
330,330.0,face masks,"@JCrazytown You mean where the majority of people were wearing masks to this where they aren’t, we also didn’t get spikes from areas with major protests. Places like Florida who had beaches open though huge spikes. Facts are hard.",1
332,332.0,face masks,"@DonnyTheMessiah @chuckwoolery @realDonaldTrump @ProjectLincoln @ProjectLincoln is driving you fucking crazy, and we love it!!! Truth hurts you piece of shit! :one::one::three: day’s until we #voteforJoeBiden:flag_for_United_States::mask:",1
333,333.0,face masks,"If a mask mandate could help save lives and violates the law, CHANGE! THE! LAW!
NOT having the mandate could actually be helping kill people, do you really want that on your shoulders @GovRicketts? #youcandoit",1
335,335.0,face masks,Every non-masker should have to go to the bedside of someone in their community dying of Covid-19 and explain to them why they think it’s ok to not wear masks. #WearAMask #WearMasks #WearAMaskSaveALife,1
336,336.0,face masks,@SueDeWitt4 @Ann_Isik @GinaEllis4 @Lezlie61 @CorporatePiggie @ricball I don’t understand these people who will not wear a mask :mask:. Inconsiderate fools.,1
337,337.0,face masks,"Not sure why there’s so much pant pissing about having to wear a face covering for a short amount of time.
Judging by a lot of the folk moaning about it, a face covering is doing them a favour!

#masks 
",1
338,338.0,face masks,@Nitrozac @LizaYuzda @LaceyLaceyp @richardzussman @CBCtanya @Bernardo1130 and yet @DrBonnieHenry @CDCofBC still not a fan of requiring masks. It doesn't make sense. Even Trump and Pence have been wearing and promoting them and that's the bottom of the intellectual barrel!,1
339,339.0,face masks,It's mind boggling to me the number of people that still aren't wearing masks/wearing masks correctly. Georgia is nowhere close to flattening the curve.,1
340,340.0,face masks,"@MikeoxlongUSA @10DowningStreet But far fewer, as they tend to adhere to the droplets of moisture in your breath and these get trapped in your mask.

You DO realise the point of a mask is to protect others rather than yourself, don't you?

",1
341,341.0,face masks,When I see many people wearing black face masks I feel like I’m on the set of an S&amp;M film. Not that I’ve been on one but still... #WearADamnMask #mask,1
342,342.0,face masks,Wear a damn mask! Wear a damn mask! #WearADamnMask #WearAMaskSaveALife #WearADamnMask #WearAMaskSaveALife #WearADamnMask,1
343,343.0,face masks,Watching the @penguins play in an empty arena is sad. Mostly because people won't wear freaking masks so this is what it has come to.,1
344,344.0,face masks,"@BrianCorbett01 @AnaCabrera No one is cocky. THERE'S A PANDEMIC. Not that I would be on a plane FOR ANY REASON right now but if I was, I don't want your germs so #WearADamnMask . Wearing a mask is protecting OTHER PEOPLE so stop being so damn selfish. I wear a mask to PROTECT YOU !",1
345,345.0,face masks,"I hung a ""Help Us Stay Open, Please wear a mask in our shop"" sign on our door this morning. 
Mom &amp; Pop shops don't have sick days. 
We don't have employees. 
Cases in our county are rising fast (thank you, evangelical revival &amp; church camp attendees). 
",1
346,346.0,face masks,@charliekirk11 People in the streets wear masks,1
348,348.0,face masks,I have two military sons training in full uniform and masks. So spare me your I can't breathe for 10 minutes in a store.,1
349,349.0,face masks,So its the first day of compulsory masks here and i just went to the post office and on the way i passed a girl holding her mask in her hand and then both of the staff at the post office had their masks down on their chins.,1
351,351.0,face masks,"@KAG45Patriot #facemasks are mostly effective when wore by the sick people. As it is difficult to know who is sick and who is not, if mass people #WearAMask in public places it can significantly reduce the spread of the virus.",1
352,352.0,face masks,Morning guys so I've been reading about people doing what they like in a pandemic all those selfish selfish people going to the beach do you want to end up in hospital ? Not to mention infecting each other this is ideal.for Corona to spread think about your actions,1
353,353.0,face masks,@grandmagrit I live in NY. Happy to say most people wear a mask. Rarely do I see maskless people.,1
354,354.0,face masks,"@realDonaldTrump I assume all of the Sheriffs, who weren’t social distancing or wearing masks, had Covid tests the past two days to confirm multiple negative tests?   As a Republican, I know we can do better Mr. President.",1
355,355.0,face masks,"PSA: If I can wear a mask for 7 hours of my shift, you can wear one for a couple hours shopping. 
Also, please wash and sanitise hands in stores. 
It's to keep you and staff safe. 
Thank you to those who follow the rules.
Stay safe. :v: 
#facemasks #wearamask ",1
356,356.0,face masks,"@NickInEngland @tubedbeam @jamesmfahy Sorry Nick, I don't live my life on Twitter.
Masks have been mandatory since May in Spain, infections are up,local lockdowns enforced.
Muslim women wear full face coverings in public.The Muslim community are still suffering the greatest rate of infections in uk.",1
357,357.0,face masks,"As my friend @LaurenEMorrill says, ""I don't know how to explain to you that you should care about other people."" This pandemic is ravaging our country, specifically Black and brown communities and the Navajo Nation. Stay home, wear a mask, and save lives.",1
358,358.0,face masks,Swearing at people underneath your mask #lockdownbenefits #WearAMask,1
359,359.0,face masks,"@markmobility There is no covid surge from any demo. Masks masks masks work.

Wear a mask. Get it on.

#covid19 #getiton ",1
360,360.0,face masks,"Every time me and little kid wave at each other from afar while both wearing our masks, a fairy gets its wings. That’s how good it feels to protect friends and strangers.",1
362,362.0,face masks,"@NeelaJan @GregHuntMP There’s so many good reasons to support wearing a mask, and so few reasons not to. 
Glad our leaders are getting onboard. ",1
363,363.0,face masks,"Asked him directly to properly wear his mask and he declined. Said NO. So, he prefers to spread #COVID19 rather than prevent the spread. What kind of horrible company are you? I'm outraged. He said NO. Fire him! @Sunrun #Sunrun",1
364,364.0,face masks,@Scaramucci @TymberDalton I'm hoping that I have by wearing my mask since March.,1
365,365.0,face masks,"I just saw a tweet that said something like “I don’t want to wear a mask cause then it’ll be normalized.” 

If you don’t wear a mask NOW, it WILL become normalized and become part of every day life even after this. So wear it now, so we don’t have to later.",1
366,366.0,face masks,I don’t know about anyone else but I am getting used to this mask and my nose isn’t cold from the AC anymore. Bring on winter I have a cozy new face warmer. #WearAMask,1
367,367.0,face masks,"@akash_b1 @DewarNorris @Alan9White @JC_free82 Well why don’t you wear a helmet, knee &amp; elbow pads every day.:face_with_rolling_eyes: to the shops because of all the risks or just take your mask out of your arse pocket and and put it around your mouth. Tip on #NoNewNormal",1
369,369.0,face masks,When Covid selects its victims I hope it targets the arrogant bell ends who refuse to wear masks in shops. Knobs!! :rage:,1
370,370.0,face masks,@EricEganTV @WKRN Good for them! So tired of reading constant stories of those who refuse to abide by mask mandates. Equally tired of abuse workers are facing to try to enforce them.,1
371,371.0,face masks,"3. In many countries these are being handed free out at metros, supermarkets, town halls and doctor's surgeries. Home made ones don't usually clip over the nose so are pretty useless. Why is England so arrogant that it won't learn from other countries? ",1
372,372.0,face masks,Putting this out for the world out of true curiosity. For people who choose not to wear masks. What would you have to see in order for you to put one on? #facemasks,1
373,373.0,face masks,"@AnaCabrera We HAVE to start calling it out.
These ppl defending not wearing masks are idiots.
I have no problem w ppl's stupidity only affecting them. 
But I have a BIG problem w Us All having to be at risk delayed and inconvenienced because a Ken and/or a Karen won't just",1
374,374.0,face masks,@politico I’ve been wondering why almost every photo taken around the world shows everyday people wearing masks... Not in the United States. #trump #coronavirus,1
375,375.0,face masks,@vincentdonofrio I live in Georgia and I am embarrassed by the stupidity of our state to not do the right thing.  It will take for each person to give someone they love to get this shit and they die before they get it.  I wear a mask for my child &amp; family,1
376,376.0,face masks,@realDonaldTrump Look at all you assholes not wearing a mask.,1
377,377.0,face masks,@realDonaldTrump These countries ISOLATED - broke the vector. The truth is studies reveal there's likely 10x more virus out there than positive testing results. DON'T BE A VECTOR... #SocialDistancing,1
378,378.0,face masks,@realDonaldTrump The #trumpzombies will send their kids back to school &amp; praise you...Until their kids &amp; teachers start getting sick &amp; spreading it into their homes!! #TrumpVirusDeathToll158K #TrumpVirus #TrumpHasNoCredibility #VoteForOurLives #RepublicansAgainstTrump,1
379,379.0,face masks,"@pjhelliar Turned up to our worksite to paint yesterday. 6 concreters, 2 chippies, 2 pool blokes, all without masks on and working in the one area. We walked off site and got eyes rolled at us and laughed at.",1
380,380.0,face masks,"Dear @Se_Railway Commuters,

I can understand hesitancy &amp; deliberation if we were discussing a vaccine, but we are simply asking you be selfless &amp; to wear a mask. My mask protects you, your mask protects me. 

#Coronavirus #COVID19 ",1
381,381.0,face masks,"Raging at the impudence around me. I keep meeting +Covid people who don't wear a mask whose family refuses testing and wearing masks but STILL go around the community. This is not a joke your SELFISHNESS is killing your loved ones, caregivers, my friends, humanity.",1
382,382.0,face masks,@DoroLef @sl2016_sl @ThoughtOfTrying @ARealGirlReview @Nicolette_O @Shannon_Skinner @HHLifestyleTrav @TumiWith Awesome @DoroLef ! Great to see so many caring people around the world ! #MaskWearersAroundtheworld #WearAMask,1
384,384.0,face masks,"The world we live in... a simple face covering becomes another battle front in the fight for our humanity.

#WearAMask",1
385,385.0,face masks,It disturbs me that with everything going on with #covid19 cases sharply rising that #repairmen are not automatically wearing masks! Even when they come into your home. Even the cashier at the #mechanics. This needs to be addressed! #Raleigh #Cary @RoyCooperNC #wakecounty,1
386,386.0,face masks,"Until we move from “me” to “we”, COVID isn’t going anywhere and is only going to get worse ",1
387,387.0,face masks,"@Patzfan5112 @WADeptHealth @GovInslee Many people, including a massive number of idiots in Yakima County did not (and many still don’t) wear masks when advised and then mandated. Many others are only doing it halfway...as in not covering nose and mouth. Bottom line:",1
388,388.0,face masks,Not ashamed to mask-shame #WearAMask,1
389,389.0,face masks,"As the virus continues to spread uncontrollably, nearly half the riders in my #metra car today don't have masks. Mandates from the govt and promises from the agency do no good if conductors don't remind riders that masks are required and hand them out as needed.",1
390,390.0,face masks,@jeffmason1 @realDonaldTrump How are these #COVIDIOTS still alive. They are crowded in a room with no masks. I’m shocked that the press are not wearing masks. Shameful!,1
391,391.0,face masks,"@Constance8News @peterframpton I’m so sorry for your loss. My whole family wears masks, even my adult daughter who has cerebral palsy and severe intellectual disabilities. She knows how important it is!!",1
392,392.0,face masks,@ABC So nobody wears a mask in South Carolina???,1
393,393.0,face masks,"@TheTollington @AGildedEye @TomDCoates @NHSuk Thank you. I'm nowhere near you to come in:wine_glass:later, but appreciate yr efforts! I'm not front line acute (community hospital) but still had patients test +ve. Ppl are naive. Still threat. Easy transmission, horrible disease. Long term effects. V much not over. #2metres ",1
394,394.0,face masks,"Look at all these people at @NASA and @SpaceX doing their jobs, keeping @Astro_Doug &amp; @AstroBehnken safe and informed while social distancing and wearing masks. You guys rock. :rocket::man_astronaut: :adult:‍:rocket::sauropod: :earth_americas:",1
395,395.0,face masks,@waltermasterson @RexChapman Dude...don’t where your girlfriend/boyfriend’s mask next time.  #COVIDIOT,1
396,396.0,face masks,@Freeyourmindkid Most in photo not wearing a mask. #TrumpVirus kills kids. Don’t be stupid.,1
397,397.0,face masks,@LeonardRoxon McD's food is proven addictive. This heavy-handed action equates a dealer to an addict - wear a mask or don't get your hit :confounded: #HoaxVirus,1
398,398.0,face masks,Like is it so hard to wear a fucking mask in a grocery store for the length of time you shop!! I have to wear mine for my entire 9 hour shift!! I’m so tired of yelling at customers that to put their mask on and the mask has to be covering their mouth and nose!!,1
399,399.0,face masks,"@JazzieX0O @JuliansRum @realDonaldTrump You are a disappointment to the world at large for being so willingly stupid, selfish and ignorant. You don't want to wear a mask because they are uncomfortable and hot and sweaty.",1
400,400.0,face masks,"What's pissing me off today whilst out and about for work, is seeing people carrying on like nothing's happening, whilst Covid is very much still circulating plus the fact, people just don't/won't wear face masks whilst in shops ",1
401,401.0,face masks,"Dear Trump campaign, 

If you send another person to knock on my door without a mask on, I’m going to throw dog shit at them. 

Thank you for your understanding in these trying times,

April 

#WomenAgainstTrump",1
402,402.0,face masks,"I wish someone would tell the millions of medical staff world wide the masks they are wearing are:

&gt; Government tracking devices

&gt; Aliens that will attack and eat their faces. 

I hope they find out soon. Thoughts and prayers.  

#COVID19 #Masks",1
403,403.0,face masks,"@realDonaldTrump You and your task force are a disgrace. The Navajo Nation has more deaths from COVID-19 than 13 states combined! 

We need Dr. Fauci. Not you. We need a real national response that looks after everyone!",1
404,404.0,face masks,"Wearing your mask below your nose is like using a condom with the tip cut off. Absolutely Worthless.
",1
405,405.0,face masks,@BreesAnna @JamesCranworth Our ancestors fought against people being gassed you complete sausage. A mask in a shop for 20 minutes is first world selfish mother fucking problems.,1
406,406.0,face masks,"It needs to stop. If this is a thing you believe, it's YOU that's currently causing the most harm. Shut the fuck up, sit down, wear a mask and stop spreading your moist bullshit. I don't want to die because you're a fucking idiot. 

#COVID19AB",1
407,407.0,face masks,"Helpful hint for your gaslit trumpanzee friends (if you’re into that):

Put your mask on.
Don’t mess with it.
Wash your hands often.

#MasksDontKill",1
408,408.0,face masks,"“A sleep-away camp in Georgia: Of the 600 campers and staff members, nearly half became infected within a week of orientation. The camp took precautions but did not require campers to wear masks. Singing and cheering may have helped spread the virus.” #noshit",1
409,409.0,face masks,"Let’s agree that if you choose NOT to wear a mask in general public settings, then you forfeit any health insurance coverage, Medicaid coverage and medical services by the front line workers the moment you COVID positive. Sign here.. #publichealth #COVID19 #insurance",1
410,410.0,face masks,"Welp. My immuno-compromised husband &amp; I can't go on evening walks in the park anymore because here in Pittsburgh, the HOTSPOT of PA, only about 1/3 of people are wearing masks. 

Hey Pittsburgh, if you're going out, WEAR YOUR MASKS!
#Pittsburgh",1
411,411.0,face masks,"@TheJordanRachel Your running won’t affect my weight. Your mask wearing will affect my health. If you haven’t figured that out, you’re an idiot. If you have figured it out, you’re incredibly selfish. I run to protect my health. I wear a mask to protect others. Get over yourself.",1
412,412.0,face masks,"@chelsea_hetho @DanielAndrewsMP Thank you for that!!! - Time for a quick walk then. :mask: 
#stayathome",1
413,413.0,face masks,@natjone93 Yelling in people’s faces while not wearing a mask during a pandemic is messed up. It’s like trying to kill them and possibly their families. It’s also not a good idea for the protesters themselves who might be spreading it to each other.,1
414,414.0,face masks,"Sorry but if the worst thing in your life right now is being expected to wear a mask to help keep people alive, shut up and put it on, please.",1
415,415.0,face masks,@cregishuman @Steel94010 @luke_california @benshapiro Look a #COVIDIOT #TrumpDeathCult member. #resist the #TrumpDeathCult they want to kill us all. @GavinNewsom @SupervisorCox @SupFletcher @ToddGloria we need protection from the virus and domestic terrorists like anti mask guy. #Gettested #StaySafeStayHome,1
416,416.0,face masks,Am I ever going to learn that my phone doesn’t recognize me when I have my mask on? But still...,1
417,417.0,face masks,"@MeredthSalenger These #KarensGoneWild are part of the reason #COVID19 keeps getting worse, spreading more &amp; not slowing down! She thinks she’s had it with the stupid, huh? I have bad news for all who think like her.....they’re the stupid! #WearADamnMask #BeBetter #KindnessMatters",1
418,418.0,face masks,@drmlb Why aren't all of the kids wearing masks?!?!  Its not that complicated.,1
419,419.0,face masks,Another question...do the people wearing the masks below their nose know it is also connected to their lungs?,1
420,420.0,face masks,Hey Indianapolis folks who feel they don’t need to mask: did an @IMS without fans in the stands get your attention? Wear a damn mask and distance!,1
422,422.0,face masks,"You won’t wear a mask? If I get it from you, and I pass it on to my elderly mum, you’re a dead man. #COVID19AB  #COVID19",1
423,423.0,face masks,@SoyBoyRoy1 @realDonaldTrump So the foxtrot uniform charlie kilo at least I'm wearing a MF mask. I have plenty. Worry about your germ spreading President who has no respect for the health of others. At least I respect my fellow American by wearing a mask. Do you? Good bye,1
424,424.0,face masks,@JustInformU Karen please wear your mask correctly :joy::joy::joy::joy::joy::joy: #StopItKaren,1
425,425.0,face masks,@RightWingWatch Not only did everyone in the church wear a mask ALL THREE PRESIDENTS in attendance wore masks too,1
426,426.0,face masks,LOTS of masks in the mall today. YAY!! @CornwallCentre @RealTenille,1
427,427.0,face masks,"You'd think many people would be grateful for the masks.

#ugly #covid19 ",1
428,428.0,face masks,"I will be angry if I happily man ED wearing N95 entire time, stopped counting high-risk procedures or + pts, batch shifts to sequester in hotel to protect #CHD 13yo daughter, test 9x neg, all in last 6mo only to get #COVID19 from stranger w/ no mask.  AL pls",1
429,429.0,face masks,@OscarRLanza @tadawes Ooh I get so angry when I wear a mask in 90 degree heat on a run and I run past others who cannot be bothered. #WearAMask #WearAMaskSaveALife,1
430,430.0,face masks,"@HL23 I was at @ShopprsDrugMart yesterday and the lady behind me was refused entry for not having a mask, it was great! ",1
431,431.0,face masks,"@CamScott353 @ThomasDixon1000 @WhiteHouse Exactly this. 

What do the patients think the masks are for?! 

“I just had my appendix out. Crazy surgeon had some kind of mask fetish.”

:face_with_rolling_eyes:",1
432,432.0,face masks,"I come from 6 months into the future and let me tell you all you looked really cute in your christmas themed facemasks.

#christmas #facemask #facecover",1
433,433.0,face masks,"Hey so, something weird happened when I went to get my mums medication, some guy honked his car horn at me and gave me a thumbs up, was it because I was wearing a mask? #Covid_19 ",1
434,434.0,face masks,"@Patriot59476447 @13WHAM The protesters in my town wear masks, just like everyone else that can't social distance. Masks work.",1
435,435.0,face masks,"Hey folks, if you wear a mask I think: She has her reasons. So if I don't wear a mask, you think: She has her reasons.

It's called respect.
If we're divided, we're all in trouble.

#MaskUp",1
436,436.0,face masks,@IAmHighOnHeels #Masks are important in the fight against #Covid_19 Come on!,1
437,437.0,face masks,@amyisfedup No i think the same thing. And that there selfish assholes. I dont want to take the chance of maybe causing someones death so i always wear a mask.,1
438,438.0,face masks,"I’m tired of the “I have asthma” excuse for not wearing a mask. 

One of our regulars, who comes in multiple times a week has asthma. Let’s call him Steve. He wears his mask EVERY TIME. 

He also only has oNE LUNG. And he does not complain. 

Be like Steve.",1
439,439.0,face masks,"Thanks for the great masks, @hvaleche @GreggPbc #MayorDaveKerner #RobertWeinroth #MaryLouBerger @voteMcKinlay #MackBernard. Got mine today. You're saving lives.",1
440,440.0,face masks,Oahu folks: gotta say the Big Island is doing it a hell of a lot better than we are when it comes to wearing masks/using sanitizer,1
442,442.0,face masks,Man on train keeps removing mask to sneeze into hand . Man without mask has just got on and shaken hands with him ... I despair for humanity :mask::sneezing_face: #COVIDIOTS #facecoverings,1
443,443.0,face masks,"Trumps cronies are now making it known that there is no negative to wearing a mask.. @realDonaldTrump finally wears a mask..its a shame its 3 months too late. You have already killed or permantly damanged half of of America ( physically, financially and mentally) ",1
444,444.0,face masks,"@FinchleyCentra1 Just a little, they do want you to wear masks if you can, but drop them down for the lovely deaf girl. So we was served by her.",1
445,445.0,face masks,"@transman4trump @MikeLevin Agreed nothing is perfect, but don’t let the perfect be the enemy of the good.  Bottom line, if we all wear our masks we are all significantly less likely to get sick.  Do your part and",1
447,447.0,face masks,"Daily reminder: every time you see a person without a mask outside, remember: they're the reason this pandemic STILL isn't over yet...",1
448,448.0,face masks,I have seen 6 people within 30 minutes in geelong who aren’t wearing a mask :man_facepalming_medium-light_skin_tone:,1
449,449.0,face masks,"@SHIFTidaho Why not “Mask-Up Idaho” I was out there for the weekend and it was absolutely disgusting. I only saw 2 employees and maybe, MAYBE 20 people protecting those around them. #maskupidaho",1
452,452.0,face masks,"@HaileyHiggins @fox13 We cannot afford another economic shutdown. We cannot put those vulnerable at further risk than we can reasonably mitigate. The simple, inexpensive, and mostly effective solution that can curb the virus spread is wearing a mask in public. Stay open and help the vulnerable. ",1
453,453.0,face masks,"@drsimonegold Instead of going on every right wing talk show and pushing dangerous ineffective compounds like some travelling quack, tell the truth. 

The best way to deal with Covid-19 isn’t a drug.  It’s not contracting it in the first place.",1
454,454.0,face masks,"Finally went out after dialing it WAY back after the shutdowns.  I’m very happy to report everyone in sight is wearing a mask, socially distancing and not a single Karen/Kevin. Still a little gun shy about being out, but I am encouraged.",1
455,455.0,face masks,"Good morning! Wear a mask when not at home, keep a minimum distance of 6 feet as best you can, and wash your hands frequently throughout the day.",1
456,456.0,face masks,"@CianchetteJack @TeamTrump @TrumpWarRoom @LaraLeaTrump I see a lot of robust bellies, no masks, no life preservers. You can almost feel the covid that’s inevitable. #COVIDIOTS",1
457,457.0,face masks,Hubs is in #Phoenix with a load. He said NO ONE is wearing masks. Makes me sad that my home state can’t get their shit together. Makes me even more mad because that’s where we caught #COVID19 back in March.,1
458,458.0,face masks,"There are rules &amp; protocols in place for a reason. I am grateful for the scientists, doctors &amp; other experts that are way smarter than me making these calls to stop the spread. I am happy to wear a mask if there’s any chance it will protect others. It’s that simple",1
459,459.0,face masks,"I used to laugh at people and call them babies when they complained about having to wear a mask in stores or at work. Now that I’ve had to wear one 8 hours a day for a week:

I still laugh, and they’re still babies.",1
460,460.0,face masks,"@Hardees it’s a little disheartening that most of your employees in your Athens, Tennessee store were not wearing masks!!! Care more about your customers!!! #StopCovid",1
462,462.0,face masks,"Let me get this straight: you want to not only fly right now, but have the audacity to not wear a mask. 
#Delta then said I’m turning this thing around like a MOTHER because y’all are acting like CHILDREN",1
463,463.0,face masks,"@MaureenKTVU @KTVU Is there anyway to fine the @realDonaldTrump for not wearing his mask ever, or just the tax payers. #heshouldsentstandards #ohwaithedoesntlistentothedoctorsmybad",1
464,464.0,face masks,"I live in a state with a Democratic governor. Masks in public places have been mandatory since at least June 1.  I shopped in 3 different stores today. Everybody was masked, and I didn’t hear a single “but muh freedums.”",1
465,465.0,face masks,What's with the no mask thing? Do you really think life saving health laws are unconstitutional? Are you saying its okay for waiters to not wash their hands before handling your food? Get with it folks! Just WEAR THE DAMN MASK #Masks,1
466,466.0,face masks,"Wearing a mask and social distancing doesn't mean you are ""living in fear."" It's like wearing a seat belt or using your headlights in the rain, it's for your safety and the safety of others.",1
467,467.0,face masks,Just went to the gas station. The only person other than me wearing a mask was the cashier who was actually in a booth behind glass. I don't get it. The indifference is startling here.,1
468,468.0,face masks,"@wsvn It’s not the masks  stop protesting &amp; having home parties, hotel parties, boat parties etc you see them posting all the parties through Social Media.",1
469,469.0,face masks,@PBS1982 @vividchi1 @Letrangerdalger @Revilopsa Your use of ‘Dr Fartzy’ speaks volumes about you.  Doctors and nurses survive long shifts in serious medical masks.,1
470,470.0,face masks,"@GovRonDeSantis @BrowardHealth @floridachannel Allow me to save you the time-here’s what he’ll say -“...blah, blah blah, lower case numbers, blah, schools are fine, blerp, Trump calls me Eric, blah, no state mask order, blerp.”                         #DeSantisResign #DeathSantis #DeSantisLiesFloridiansDie",1
471,471.0,face masks,What’s wrong with people? Ware a mask and stay the heck away from others. It’s pretty easy! #COVIDIOTS #PhysicalDistancing #StopTheSpread #FactsNotFear #WashYourHands,1
472,472.0,face masks,"If you haven’t been wearing a mask in #SanDiego yet, the air from the #Navyfire leaves you no choice now. Quality right now is very mixed. The smell is definitely potent and it can’t be good to take in and mess up the respiratory system now. #StayHome ",1
473,473.0,face masks,@LukaG_55 alright now there is a reason to wear a mask!!!  He’s bask @IowaHoops,1
